community_name,plate,site,age,building_density,building_type,house_count,building_count,green_rate,avr_price,develop_company,lat,lng,address,community_id,growth
兰港大楼,五角场,五角场,17,2.2,Null,324,3,38,35268,上海兰港房地产开发有限公司,31.3018,121.496,{逸仙路167弄},5011000013432,0.381940833241
广中路30弄,鲁迅公园,鲁迅公园,29,1.1,Null,112,7,30,44555,暂无信息,31.2812,121.486,{广中路30弄},5011000004242,0.282278960086
沿河泾南路23弄,惠南,惠南,21,0,Null,33,4,0,Null,暂无信息,31.0521,121.768,{沿河泾南路23弄},509821540319448,Null
复兴中路586号,淮海中路,淮海中路,Null,0,Null,1,2,0,Null,暂无信息,31.221,121.471,{复兴中路586号},5011102207854,Null
中山东路86弄,松江老城,松江老城,33,0,Null,48,6,0,16553,暂无信息,31.0132,121.257,{中山东路86弄},5011000006475,0.282280528029
玉兰香苑（四期）,张江,张江,8,4,Null,2231,117,30,41226,上海张江房地产有限公司,31.2071,121.641,{张东路2281弄},5011102207585,0.282243509252
丰庄四村,丰庄,丰庄,20,2.6,Null,1589,133,40,38668,绿地集团,31.2547,121.376,{丰庄北路480弄},5011000001884,0.31079179689
临汾路1244弄,彭浦,彭浦,26,2.22,Null,583,49,38,42173,上海彭浦开发有限公司,31.3166,121.448,{临汾路1244弄},5011000008536,0.282290175376
寿宁路28弄,老西门,老西门,Null,0,Null,7,2,0,Null,暂无信息,31.2298,121.489,{寿宁路28弄},5011000009517,Null
江苏路285弄,镇宁路,镇宁路,105,2.4,Null,34,49,30,133684,上海海富建设集团,31.2273,121.437,{江苏路285弄},5011000011820,0.282269631166
福泉路398弄,西郊,西郊,13,0,Null,60,7,0,56263,暂无信息,31.2129,121.366,{福泉路398弄},5011000004075,0.282290804297
长乐路710号,静安寺,静安寺,Null,0,Null,1,2,0,90159,暂无信息,31.2241,121.459,{长乐路710号},5011000009891,0.282273727826
阳曲路391弄,彭浦,彭浦,28,2.5,Null,269,16,20,46138,上海彭浦新村房地产实业总公司,31.3187,121.466,{阳曲路391弄},5011000000155,0.282288714125
中建大公馆,新江湾城,新江湾城,5,1,Null,437,205,35,64352,中建地产,31.3372,121.523,{政和路538弄},5011000009852,0.443153414848
莱英北郡（公寓）,安亭,安亭,6,1.43,板楼,1078,36,37,20819,上海惠格置业发展有限公司,31.2866,121.219,{玉麦路388弄},5011000012658,0.282276975361
英郡雷丁小城,新桥,新桥,9,0.7,Null,856,827,35,28964,上海精文南部置业发展有限公司,31.0959,121.326,"{莘砖公路555弄（一期）,莘砖公路399弄（二期）}",5011000014192,0.28229086512
新港路190弄,临平路,临平路,30,0,Null,42,3,0,40011,港务局,31.2752,121.507,{新港路190弄},509821540057888,Null
中星海兰苑,江桥,江桥,8,2.5,Null,1988,90,40,33892,上海中星（集团）有限公司,31.2717,121.344,{华江支路677弄},5011000012004,0.336652644296
德都路106弄,月浦,月浦,Null,0,Null,2,3,0,Null,暂无信息,31.413,121.43,{德都路106弄},5011000007241,Null
田林八村,田林,田林,34,1.8,Null,374,21,25,60846,徐汇房地产经营开发有限公司,31.179,121.43,{田林八村},5011000014600,0.17183459539
崇业小区,东外滩,东外滩,20,2.2,Null,698,30,30,51712,申崇开发有限公司,31.2619,121.544,{杨树浦路1455弄},5011000011362,0.391222163152
开乐大街110弄,亭林,亭林,18,0,板楼,116,77,0,Null,暂无信息,30.8559,121.35,{开乐大街110弄},5011000019582,Null
中华新村（黄浦）,豫园,豫园,68,0,Null,1,2,0,57877,暂无信息,31.2275,121.504,{东街167弄},5011000000982,0.282262336498
和玉苑,闸北公园,闸北公园,12,3.28,Null,244,8,37,55220,上海和玉房地产有限公司,31.2697,121.473,{西藏北路1308弄1-7号},5011000012039,0.456157403175
敦昌别墅,徐泾,徐泾,22,0.2,Null,65,66,60,28386,上海赵巷房地产开发有限公司,31.1576,121.251,{沪青平公路2525号},5011000014059,0.331854121921
东镇小区,新华路,新华路,24,2,Null,322,3,25,68827,新长宁集团,31.2088,121.441,{法华镇路25弄},5011000015664,0.324097008773
锦都玫瑰园,中原,中原,9,2.6,Null,180,7,35,50317,上海锦垣置业有限公司,31.3178,121.547,{民星路376弄},5011000011010,0.345050178289
怡泰苑,颛桥,颛桥,15,0.9,Null,56,57,36,24735,莘松开发商,31.0922,121.409,{金都路2758弄},5011000017334,0.28226679189
川沙新川路190弄,川沙,川沙,23,0,Null,192,15,0,30368,暂无信息,31.201,121.712,{新川路190弄},5011000007724,0.282279483715
东航公寓,徐家汇,徐家汇,17,0.28,Null,314,3,25,56501,东航置业,31.1964,121.428,{中山西路1509弄},5011000016567,0.420906057849
凯旋路118号,中山公园,中山公园,Null,0,Null,20,3,0,Null,自主开发,31.2274,121.422,{凯旋路118号},5011000001896,Null
连飞中心北虹桥时代广场,桃浦,桃浦,Null,2.99,板楼,1,2,21,Null,暂无信息,31.2871,121.351,{武威路2909号},509977363955981,Null
宝莲城,淞宝,淞宝,8,1.68,Null,556,10,45,23726,上海宝莲房地产有限公司,31.3936,121.494,{双城路803弄},5011000017630,0.113285506324
景峰苑,阳城,阳城,22,1.5,Null,1406,70,38,47171,秋虹房产开发有限公司,31.2833,121.435,{沪太路1051弄},5011000015087,0.276573551048
冠生园路204号,康健,康健,Null,0,板楼,21,2,0,47020,暂无信息,31.1697,121.433,{冠生园路204号},5011000007950,0.28228991897
金电大厦,新华路,新华路,18,2.1,Null,154,3,10,50816,长宁物业开发有限公司,31.2078,121.425,{安顺路158弄1-2号},5011000016095,0.331634517376
合肥路223弄,新天地,新天地,15,0,Null,3,2,0,Null,暂无信息,31.2205,121.482,{合肥路223弄},5011000008649,Null
景舒苑二村,浦江,浦江,9,1.39,Null,518,48,40,31790,上海浦陈房地产开发经营有限公司,31.082,121.502,{浦秀路360弄},5011000009999,0.453252354693
长桥二村,长桥,长桥,32,1.5,Null,1268,69,20,49052,暂无信息,31.1422,121.448,{长桥二村},5011000000513,0.320648037404
湖南路300号,衡山路,衡山路,56,1.2,Null,3,2,0,Null,暂无信息,31.2151,121.445,{湖南路300号},5011000004752,Null
凌兆路88弄,三林,三林,14,1.3,Null,372,35,37,50842,上海华光房地产发展有限公司,31.1467,121.498,{凌兆路88弄},5011000011351,0.282273701398
淮海鑫城苑,徐家汇,徐家汇,17,3.7,Null,320,14,60,62420,上海宝盛房地产开发经营公司,31.2036,121.431,{淮海西路343号},5011000016069,0.282288397997
康定路872弄,曹家渡,曹家渡,76,1.8,Null,16,13,20,Null,上海制造局,31.2374,121.447,{康定路872弄},5011000011865,Null
兴业公寓（虹口）,鲁迅公园,鲁迅公园,19,5.14,Null,97,2,25,46864,上海兴业房产股份有限公司,31.281,121.496,{曲阳路489弄2号},5011000017414,0.282291485812
福佑商厦,豫园,豫园,16,4.2,板楼,130,2,35,Null,上海豫园开发,31.2337,121.498,{福佑路225号},5011000012649,Null
瑞奇公寓,古北,古北,19,2.4,Null,24,3,20,37745,瑞奇房地产开发有限公司,31.1988,121.424,{中山西路1410弄27-29号},5011000015461,0.232628025811
佘山翠庭,佘山,佘山,10,0.9,Null,193,57,46,21190,上海迅立房地产开发有限公司,31.1076,121.181,{千新公路1050弄},5011000012521,-0.0131036983005
益健小区,中山公园,中山公园,29,2,Null,256,14,21,61122,绿安房地产公司,31.225,121.414,{万航渡路2505弄18-69},5011000011001,0.199369515208
上海未来,金杨,金杨,13,1.2,Null,1093,81,54,75265,上海置城房地产有限公司,31.2593,121.579,"{云山路835弄,云山路839弄}",5011000012191,0.282273314794
姑香新苑,胥江,胥江,Null,0,Null,413,21,0,19780,暂无信息,31.2972,120.595,{劳动西路1008号},2311056769418,0.179729339348
虬江路1080号,西藏北路,西藏北路,33,0,Null,42,2,0,44646,上海市第二建筑公司,31.257,121.478,{虬江路1080号},5011000007748,0.282275381726
泾园新村南区,跨塘,跨塘,Null,0,Null,743,33,0,16019,暂无信息,31.345,120.664,{扬东路215号},2311052909571,0.275227328038
茅台东苑,仙霞,仙霞,26,0.5,Null,119,8,30,63850,上海新长宁（集团）有限公司,31.2163,121.401,{茅台路420弄},5011000012601,0.185385129023
金群苑北区,曹路,曹路,Null,0,Null,260,5,0,22311,暂无信息,31.2881,121.682,{金钻路328弄},5011000000200,0.282304439746
瞿溪坊,五里桥,五里桥,21,1.9,Null,314,21,35,59448,上海建工集团,31.2063,121.486,{瞿溪路883弄},5011000017331,0.389251183456
保利御樽苑（别墅）,唐镇,唐镇,5,1.6,Null,97,98,35,50420,上海保鑫置业有限公司,31.2104,121.657,"{唐兴路191弄,"" 唐镇路138弄""}",5011000000674,0.282283602685
胡姬花园,张江,张江,15,2.2,Null,276,12,50,58797,上海胡姬花园房地产开发有限公司,31.2143,121.593,{碧波路49弄},5011000012882,0.402003388404
武夷路446弄,中山公园,中山公园,Null,0,Null,1,2,0,Null,暂无信息,31.2189,121.428,{武夷路446弄},5011000006213,Null
路劲尚澜湾,湖东,湖东,4,0.7,Null,297,73,39,26910,暂无信息,31.3065,120.772,"{港田路511号,港田路南侧靠近南谢雨街}",239821887922222,0.323792031133
高安路78弄,衡山路,衡山路,106,3,Null,18,7,30,Null,暂无信息,31.2072,121.453,{高安路78弄},5011000009163,Null
豫欣公寓,蓬莱公园,蓬莱公园,14,3.5,Null,346,4,30,63242,上海市豫园商城房地产开发公司,31.212,121.492,{制造局路363弄1-4号},5011000012785,0.445667572885
运光路89号,曲阳,曲阳,33,20,Null,12,2,20,44247,上海公惠置业有限公司,31.2961,121.503,{运光路89号},5011102209220,0.282297632595
中粮南桥半岛,南桥,南桥,2,0,板楼,620,42,0,27942,上海悦鹏置业发展有限公司,30.9266,121.493,{贤政路333弄},5011063813717,0.196017165345
大同路347弄,外高桥,外高桥,31,0,Null,79,7,0,31155,暂无信息,31.3498,121.586,{大同路347弄},5011102210310,0.282288283787
兰马苑,香花桥,香花桥,Null,0,Null,11,6,0,8058,暂无信息,31.2184,121.102,{新桥路1087号},5011102208294,0.462990561351
控江新村,周家嘴路,周家嘴路,55,2.2,Null,1306,59,35,42134,国和房产,31.2942,121.552,{控江路121弄},5011000012640,0.440453562299
永康路111号,建国西路,建国西路,Null,0,Null,0,2,0,100555,暂无信息,31.2167,121.464,{永康路111号},5011000020124,0.282275295459
虹桥机场新村,西郊,西郊,38,0,Null,2597,178,0,39001,暂无信息,31.1912,121.361,{虹桥机场新村},5011000001394,0.282278668549
莲花新村二期,留园西园,留园西园,Null,0,Null,450,22,0,14269,暂无信息,31.3291,120.597,{玻纤路208号},2311055180086,0.275086720037
天翔大酒店,曲阳,曲阳,Null,0,Null,1,2,0,Null,暂无信息,31.292,121.497,{曲阳路701号},5011000016964,Null
龙鑫华庭,川沙,川沙,11,1.65,Null,427,37,35,26481,上海东陆房地产开发有限公司,31.1605,121.726,{普庆路115弄},5011000003128,0.282252354552
珠江悦公馆,赵巷,赵巷,3,3.1,板楼,1220,13,0,16615,暂无信息,31.1571,121.239,{沪青平公路2799弄},5011000018682,0.282244728493
锦绣前程阳光苑,花木,花木,8,2.24,Null,164,9,35,62702,上海市花木房地产开发经营公司,31.2073,121.554,{杜鹃路58弄},5011000009843,0.462786704202
佳木斯路120号,黄兴公园,黄兴公园,28,1.8,Null,24,2,30,37197,上海实业有限公司,31.3061,121.549,{佳木斯路120号},5011000004771,0.282314003475
恒大星级公寓,世博,世博,18,1,Null,508,35,35,58157,上海恒大房产股份有限公司,31.1758,121.518,"{成山路648弄25-32号,成山路668弄21-58号}",5011000015784,0.327217445566
城市经典（五期）,张江,张江,7,0.43,Null,87,88,8,98255,上海鹏欣建筑安装工程有限公司,31.2178,121.627,{青桐路599弄},5011000013841,0.282275679646
东沟七村,金桥,金桥,19,1.6,Null,882,54,35,34434,上海建工集团,31.3006,121.582,{东沟七村},5011000002970,0.373467531946
上泰花苑,金杨,金杨,18,1.6,Null,550,49,40,54845,上海上泰置业有限公司,31.2536,121.57,{张杨路2855弄},5011000016184,0.315557894783
中京苑,泗泾,泗泾,11,1.33,Null,248,28,30,22078,上海中京置业有限公司,31.1155,121.282,{沪松公路2818弄},5011000015836,0.281374097955
大上海国际花园（二区）,静安新城,静安新城,22,0,Null,112,9,0,52250,上海亚鸿房地产开发有限公司,31.1649,121.384,{漕宝路1555弄},5011000005277,0.282280615043
城大路181弄,奉城,奉城,Null,0,Null,0,1,0,Null,暂无信息,30.911,121.653,{城大路181弄},509977363956079,Null
商城路1317弄,源深,源深,21,2,Null,144,13,25,77290,申富物业,31.2422,121.538,{商城路1317弄},5011000008476,0.28227497002
孙桥公寓,张江,张江,19,0,Null,272,23,30,32530,张江镇政府,31.188,121.637,{孙桥路235弄},5011000004159,0.346935599576
长江大楼,北外滩,北外滩,31,0,Null,144,2,0,56358,暂无信息,31.2577,121.516,{东大名路1096号},5011000004809,0.222649213402
瞿溪路907弄,五里桥,五里桥,32,0,Null,49,2,0,60778,暂无信息,31.206,121.485,{瞿溪路907弄},5011000004637,0.282272960094
璞缇墅,白塘,东沙湖,1,1.71,板楼,199,32,50,Null,暂无信息,31.3403,120.768,{东沙湖路北侧靠近北榭雨街},239821887922335,Null
金水宝邸,徐泾,徐泾,9,0.55,Null,114,115,60,28054,上海振威投资发展有限公司,31.1785,121.27,"{徐迳中路1558弄,盈港东路2218弄}",5011000018476,0.442967011297
兴安小区,中山公园,中山公园,82,2.2,Null,57,58,30,121968,新长宁集团有限公司,31.2271,121.432,{安西路23弄1-56号},5011000017254,0.19835700994
世界路65弄,中原,中原,12,0,Null,137,14,0,48116,上海新龙开发有限公司,31.3247,121.532,{世界路65弄},5011000019656,0.282270595097
林云小区,曲阳,曲阳,28,3.6,Null,432,19,23,42852,虹口,31.2946,121.506,{辉河路40弄1-40号},5011000012363,0.299219442077
鼎邦丽池（公寓）,西郊,西郊,14,0.67,Null,69,13,71,88826,上海鼎邦置业公司,31.2037,121.38,{青溪路288弄},5011000016666,0.282289593757
满庭芳花园（公寓）,西郊,西郊,18,0.75,Null,163,42,50,68024,上海四季满庭芳房产开发有限公司,31.2076,121.365,{虹桥路2489弄},5011000003893,0.282265082463
碧云公馆,曹路,金桥,19,0,板楼,434,3,0,33459,农工商房地产（集团）股份有限公司,31.2586,121.608,{浙桥路289号},5011000011561,0.301622189581
学前街77号,老西门,老西门,Null,0,Null,2,2,0,Null,暂无信息,31.2225,121.496,{学前街77号},509821540057833,Null
翰锦苑,三林,三林,13,1.9,Null,1010,44,42,64671,上海恒大房地产开发经营公司,31.1568,121.518,{洪山路1889弄},5011000013335,0.282283695004
复地申公馆（二期）,浦江,浦江,Null,4.9,板楼,836,6,35,16859,暂无信息,31.0818,121.523,{联航路1505弄1-3号},5011000019900,0.282274930578
九九园,新华路,新华路,14,3.2,Null,191,4,40,64752,上海卓能房地产有限公司,31.2,121.426,{中山西路1251弄},5011000017652,0.118014115263
佳龙花园,黄兴公园,黄兴公园,12,1.4,Null,1850,61,50,70376,上海建工佳龙房产有限公司,31.305,121.543,{营口路600弄},5011000017412,0.508486683021
民康苑,御桥,御桥,8,1.3,Null,945,42,22,45809,上海建工集团,31.1621,121.575,{御山路360弄},5011000003262,0.26238441341
长欣苑南区,沧浪新城,沧浪新城,Null,1.7,Null,359,12,38,19150,暂无信息,31.2795,120.614,{长吴路168号},2311057012523,0.275151597402
长寿新村（闵行）,莘庄,莘庄,23,1.6,Null,677,50,40,40550,福隆公司,31.1126,121.386,{莘浜路35弄14-61号},5011000012075,0.282271244206
桃园新村（航头）（公寓）,航头,航头,24,0,Null,222,20,0,Null,暂无信息,31.0732,121.595,{沪南路4851弄},5011102206998,Null
京都苑,七宝,七宝,18,1.3,Null,362,33,45,54487,上海鑫宝置业有限公司,31.1591,121.358,"{青年路369弄,七莘路2950弄50支弄}",5011000003623,0.23034106787
东沟四村,金桥,金桥,22,1.76,Null,576,41,20,36402,上海建工集团,31.297,121.581,{东靖路119弄},5011000013333,0.372348945101
复兴坊,淮海中路,淮海中路,89,0,Null,119,107,0,129837,暂无信息,31.2205,121.474,"{复兴中路553弄1-97号,复兴中路543-561号}",5011000013325,0.447809223924
复旦教师公寓,五角场,五角场,30,3.2,Null,324,21,47,52557,申城房地产开发有限公司,31.307,121.514,{国定路505弄},5011000014483,0.339203888259
永年路40号,新天地,新天地,76,0,Null,1,2,0,Null,暂无信息,31.2182,121.487,{永年路40号},5011000009326,Null
大宁瑞仕花园,大宁,大宁,3,2,Null,714,27,40,86242,上海城铭置业有限公司,31.2746,121.453,{延长中路727弄},5011000003997,0.387005628932
天平路120弄,徐家汇,徐家汇,68,0,Null,16,7,0,97250,暂无信息,31.2082,121.444,{天平路120弄},5011000000125,0.282268889528
上中路458弄,植物园,植物园,31,1.7,Null,117,7,30,71760,中房集团公司,31.1493,121.457,{上中路458弄},5011000006874,0.282281255854
中山南一路256弄,世博滨江,世博滨江,41,0,Null,72,4,0,67948,暂无信息,31.2057,121.493,{中山南一路256弄},5011000007564,0.28229144431
常熟路239弄,衡山路,衡山路,26,0,Null,6,30,0,64756,暂无信息,31.2197,121.456,{常熟路239弄},5011000010285,0.282287641448
华馨苑（别墅）,杨行,杨行,16,0.7,Null,168,169,43,43403,上海天鹏房地产有限公司,31.3706,121.433,{蕴川路1438弄},5011000002083,0.282271626942
晨兴花园,夏阳,夏阳,8,0,Null,374,22,0,18450,暂无信息,31.1564,121.129,"{体育场路408号,公园路220弄}",5011000010465,Null
北京西路94号,人民广场,人民广场,Null,2,Null,1,2,30,Null,暂无信息,31.243,121.478,{北京西路94号},5011000001624,Null
凯旋楼,外高桥,外高桥,Null,0,Null,2,3,0,Null,暂无信息,31.3704,121.549,"{影前路32弄49号,影前路32弄55号,影前路32弄61号,影前路32弄65号}",509821540057868,Null
开鲁路7号,中原,中原,31,2.1,Null,18,2,23,26283,上海京都开发公司,31.3309,121.549,{开鲁路7号},5011000004799,Null
静安新城（二区）,静安新城,静安新城,20,1.6,Null,702,54,43,49117,上海静安新成置业有限公司,31.1638,121.39,{漕宝路1467弄},5011000003678,0.282248887224
星墅湾,郭巷,Null,Null,0,Null,694,7,0,Null,暂无信息,0,0,{东通达路西},2311054442303,Null
绿海家园,川沙,川沙,22,2,Null,1133,90,35,34150,绿地集团,31.1926,121.715,{川周公路8828弄},5011000017121,0.345731998093
